rms,energy,max_amp,low_ratio,mid_ratio,high_ratio,label
1.6918038498576902,715547.2043980592,4.9869,0.30470133589987675,0.356117653835646,0.33918087470690717,horizontal-misalignment
1.6941046785011733,717494.7954392292,4.9704,0.5806196843800331,0.3652066585168495,0.0541739340322425,horizontal-misalignment
1.6992743984518865,721880.482775024,4.9844,1.6509414102144315,-1.5494374998814278,0.8984947753382736,horizontal-misalignment
1.7023642473074099,724508.1095836005,4.9799,-0.6547619992746542,-0.43802526250106066,2.092787469344341,horizontal-misalignment
1.7056767731391766,727330.4042733641,4.9819,0.260081340406745,0.3239825002185343,0.41593604412313434,horizontal-misalignment
1.7144000284589511,734788.9252275556,4.9912,2.484281131438983,-4.0052201315149185,2.52093850215527,horizontal-misalignment
1.719714929871816,739351.9025865663,4.9597,-2.6527228853840983,2.3660027000694295,1.2867197050232166,horizontal-misalignment
1.7178419640611378,737742.3023913433,4.9565,0.4886711224554829,0.22915281436306034,0.2821761867993959,horizontal-misalignment
1.7295586010085668,747840.2472077234,4.9858,0.30453187134841714,0.4111315587902379,0.2843364730606641,horizontal-misalignment
1.7283291314842186,746777.4095626617,4.9524,1.2927330249270588,0.9178225630169796,-1.210555828542011,horizontal-misalignment
1.7279017885763386,746408.1620967366,4.956,1.42111801265534,-1.6615057080710176,1.2403879679269656,horizontal-misalignment
1.7309950587086849,749082.9769745776,4.9685,0.15584959654211422,0.32941429159705143,0.5147362853683145,horizontal-misalignment
1.737255916436134,754511.5117399688,4.978,-0.8398388638590737,2.958742376926646,-1.1189038807765477,horizontal-misalignment
1.7376950014096852,754892.9598971336,4.9377,1.2612071280074795,-1.429532380425797,1.1683255264993113,horizontal-misalignment
1.7708458689977487,783970.6370415061,4.8924,1.074076147720011,-0.6529530756752733,0.5788767464417843,horizontal-misalignment
1.7444467591232977,760770.5807594488,4.9534,0.45228842947466386,0.36543433874477516,0.1822765490949848,horizontal-misalignment
1.746768433301957,762796.9386950838,4.9505,2.556509419034817,-4.008243494563475,2.451733392863304,horizontal-misalignment
1.7486261287724965,764420.2768631337,4.9386,1.198908405216289,1.4426977550045255,-1.6416065200135126,horizontal-misalignment
1.7539266426079088,769061.590653795,4.9376,-0.17364740230818962,0.6488982963893998,0.5247489210861294,horizontal-misalignment
1.7554586737035494,770405.707135101,4.9271,1.042739703509904,0.2786854063389954,-0.3214253204502921,horizontal-misalignment
1.7563981337373649,771230.5161146204,4.9441,-21.98394095198058,44.82565395434042,-21.84172012744124,horizontal-misalignment
1.7623017895003337,776423.7936114224,4.9325,-0.4983573492233556,0.6469514795192405,0.8514055703450707,horizontal-misalignment
1.7653411599821143,779104.2363523381,4.9166,1.0005294744430622,0.43157136215428077,-0.43210107037250917,horizontal-misalignment
1.7682010287448613,781630.5929787185,4.9196,2.0702392787461026,-3.0999645899062673,2.029724724689333,horizontal-misalignment
1.775728446992025,788299.7261526597,4.9038,0.4853440583501008,0.8726780796016341,-0.35802235786051884,horizontal-misalignment
1.78378414657067,795468.2885033318,4.9097,-0.5537373217222961,2.2578680083212483,-0.7041310713860947,horizontal-misalignment
1.7811860479536565,793152.761732454,4.8905,-1.138423719004804,-8.475171911051605,10.613557666198657,horizontal-misalignment
1.7765455245083568,789025.3440486675,4.9259,0.21452897508538504,0.7800601012233883,0.005411223966339773,horizontal-misalignment
1.7776212816998576,789981.19535064,4.9124,0.22276417476986388,0.4279594152480509,0.34927666603743085,horizontal-misalignment
1.7798069412733057,791925.019338412,4.9158,-15.404540998394635,6.830043199121616,9.574494908968553,horizontal-misalignment
1.7822387042836778,794090.5233868917,4.915,1.161339514807259,0.3977895166208506,-0.5591316814160895,horizontal-misalignment
1.7862602513773338,797678.2306869682,4.9128,0.19585751115858602,0.8460416773134003,-0.041898300350799327,horizontal-misalignment
1.7889622884302987,800093.3169703733,4.9104,2.881484873071005,3.0632794117492774,-4.944765428632023,horizontal-misalignment
1.787580723052741,798858.0149125985,4.8711,2.029857233150711,0.18842096743137954,-1.218277846789718,horizontal-misalignment
1.5832333046985996,626654.4176490151,5.109,0.5929115618110739,0.9811667214778069,-0.5740785550807417,horizontal-misalignment
1.6012034304097449,640960.5425365581,5.0844,2.500772639733181,-3.7363126516459366,2.2355397785438678,horizontal-misalignment
1.6185319111823133,654908.7672333204,5.1149,0.8354699372483206,-0.5792691810955143,0.7437991887189052,horizontal-misalignment
1.6151499928040345,652174.7661042189,5.0893,-0.7024116978533044,2.834189661790925,-1.1317778066007047,horizontal-misalignment
1.6298424770939803,664093.9686484602,5.0373,1.3406314734620202,-0.1939916740126201,-0.14663988214547818,horizontal-misalignment
1.634515597821161,667907.6382389272,5.071,0.28807342232414207,0.30640273516878963,0.40552371598235104,horizontal-misalignment
1.6436001827528857,675352.6887647691,5.0223,0.3631731219405923,0.28347504707036886,0.35335160723112413,horizontal-misalignment
1.646418871387585,677671.0643201922,5.0617,-0.4887413018382395,0.8381424428320149,0.6505985014625055,horizontal-misalignment
1.65010436728707,680708.3828905426,5.0485,2.213926063249821,-0.6378227130872619,-0.5761031859072843,horizontal-misalignment
1.6523328385941687,682548.2221703562,5.0009,0.9857640192745578,-0.9024163413079433,0.9166524295527901,horizontal-misalignment
1.665468534840341,693443.5863503676,5.061,1.0484304351413911,-0.5218644075127408,0.47343387607519755,horizontal-misalignment
1.6700859325754431,697293.9663595747,5.0345,1.7908833937295623,0.032894108891717386,-0.8237776969595607,horizontal-misalignment
1.6717790056932822,698708.4661241609,5.0615,1.2425390776676066,0.36616550915771745,-0.6087044147555498,horizontal-misalignment
1.6779113735830433,703843.8290132562,5.0314,0.512111737743929,0.45713999121444915,0.03074835161432709,horizontal-misalignment
1.6860456383702989,710684.6309169825,4.9914,-1.7508812398006888,4.146678067892875,-1.3957964435890329,horizontal-misalignment
1.693420133614503,716915.0695609913,5.023,0.5175776468988325,0.27665559797852046,0.20576719709014224,horizontal-misalignment
1.701998599599687,724196.9114605908,5.0035,-1.2414035256718892,-4.166065950616674,6.407468736656524,horizontal-misalignment
1.7056353331201004,727295.0632050394,5.0345,1.1451624602502184,-1.147570007590117,1.0024073570004413,horizontal-misalignment
1.7049589959330838,726718.3875681096,5.0086,2.624281869226161,-0.7247622889372186,-0.8995193035586372,horizontal-misalignment
1.7101784166663534,731174.6294976419,4.9693,9.096895905353128,8.267788595181498,-16.364682501580496,horizontal-misalignment
1.711470678781392,732280.0419502254,4.9814,0.3076680234923128,0.3120782117530525,0.3802538709583745,horizontal-misalignment
1.7153435524447418,735597.9333249336,4.9849,0.374310699518603,0.28788802977494166,0.3378016475799926,horizontal-misalignment
1.7207857212520008,740272.9135126937,4.9432,0.01909069798900279,1.6349588918332492,-0.6540498295727273,horizontal-misalignment
1.7213764392989632,740781.2483065486,5.0008,-0.3709632394854118,-0.34254561141422585,1.7135090407983793,horizontal-misalignment
1.7289921278144547,747350.4550973108,4.9537,1.0079879576037867,-1.026704309430784,1.0187161709005552,horizontal-misalignment
1.7357930381681517,753241.3548607843,4.9891,0.5181435433886339,0.6539892299345773,-0.17213290978775855,horizontal-misalignment
1.7345024742116986,752121.699762793,4.9443,-0.9581079203115604,-0.8278699692378615,2.785978242294247,horizontal-misalignment
1.7381683003518191,755304.2388579426,4.9601,0.5637221224568519,0.8152510288038426,-0.3789665681538257,horizontal-misalignment
1.7452662364264513,761485.5130483016,4.9325,0.8821947134606586,-1.4176384907748034,1.535443430246271,horizontal-misalignment
1.742282920171033,758884.4079301517,4.945,0.17851975377046664,0.3140226527519002,0.507457375249529,horizontal-misalignment
1.744961601352799,761219.7026579409,4.9545,3.910332722739082,0.5555530948417047,-3.4658773856994944,horizontal-misalignment
1.7454773535099968,761669.751212874,4.9357,0.36515228361157653,0.39372776459870545,0.24112026387749624,horizontal-misalignment
1.7466874264596255,762726.1905210717,4.9381,0.44651285099998067,0.49652598415778243,0.056961302944411964,horizontal-misalignment
1.749724835203456,765381.1881949414,4.9432,1.1690810155412454,0.024083844463508683,-0.1931646741643131,horizontal-misalignment
1.7544475277860074,769518.4538524805,4.9313,3.399303561056897,-1.7920216946850704,-0.6072811924833402,horizontal-misalignment
1.7548548182448533,769875.7787638613,4.9375,0.7770738336412872,0.46160687295244995,-0.23868052181906182,horizontal-misalignment
1.7599042397722024,774312.6360291102,4.9498,-0.31650684094801007,1.7111395654338486,-0.3946329537531852,horizontal-misalignment
1.7615375503298554,775750.5322909857,4.8994,0.5102794410795933,-0.757719502406887,1.247440355213697,horizontal-misalignment
1.7654598228460627,779208.9796725266,4.9257,0.013076889316148574,2.5899249514753526,-1.6029981714229289,horizontal-misalignment
1.7674433554521483,780960.8798269724,4.9249,1.1270892429072987,-1.1851917221711483,1.0581021938120418,horizontal-misalignment
1.7703348027508554,783518.1943724137,4.9201,0.1567443284479353,0.011545071287105557,0.8317103833863528,horizontal-misalignment
1.7712231005396823,784304.6807400796,4.9105,0.8370654696609958,6.344244102000571,-6.181313327229465,horizontal-misalignment
1.7740034685433508,786768.9295126534,4.8997,0.826823856014954,0.6344172114357435,-0.4612407864026394,horizontal-misalignment
1.777374014486681,789761.4377847378,4.8999,1.5732246881281238,-0.07876284890393712,-0.4944625897263558,horizontal-misalignment
1.7796135090616372,791752.8933844268,4.8915,-0.14390385426681207,0.5698767515571288,0.5740268938446315,horizontal-misalignment
1.7797705674358908,791892.6505944955,4.9108,1.4017232121992191,-0.2862802368677958,-0.11544271497011659,horizontal-misalignment
1.7822854815020135,794132.2078516784,4.9257,-1.9049896709041954,1.1081010914938272,1.7968881677192168,horizontal-misalignment
1.7835314295274047,795242.9090436568,4.8998,9.477537745600245,6.766505226586049,-15.244046375904341,horizontal-misalignment
1.7832951594605069,795032.2262971929,4.8876,0.22375370657787483,0.22611591166404277,0.5501308984369491,horizontal-misalignment
1.5797557030995109,623904.524740776,5.0883,1.1485554032796326,0.5693955477982083,-0.7179507187671127,horizontal-misalignment
1.5936025715063868,634889.7494087863,5.0765,0.2031153252064951,0.3792704726434427,0.4176142901969282,horizontal-misalignment
1.6062619536864278,645016.785887671,5.1149,11.93579994819792,14.494120386131197,-25.4299219273282,horizontal-misalignment
1.6101413385278351,648136.1899539222,5.0659,0.36232645161290783,0.31418097746100426,0.32349266902078827,horizontal-misalignment
1.6234649686854512,658906.9904987087,5.0653,1.8545040102157402,2.368485520972379,-3.2229899089471585,horizontal-misalignment
1.6287167786299608,663176.9335293442,5.0621,1.9316706861021489,-1.8102820813586002,0.8786116128144938,horizontal-misalignment
1.6394276727197898,671928.0857967625,5.025,7.082714310867051,-2.5415328402553232,-3.5411824965116065,horizontal-misalignment
1.6517243165617532,682045.5762871298,5.0632,0.3437845698068761,0.294328715665384,0.3618866565981737,horizontal-misalignment
1.6488336128961423,679660.3521017533,5.0539,0.32342108705049616,0.6309101505052174,0.045668972907680266,horizontal-misalignment
1.6588490045910114,687942.2532281273,5.0185,-21.831051354088082,-19.113523329807943,41.94457108893478,horizontal-misalignment
1.664119244078927,692320.4453355963,5.0066,0.1790156829439791,0.38076559290810036,0.44021813753268163,horizontal-misalignment
1.6611605901665134,689860.8671260836,5.0354,0.8020178832698232,-0.4841936744718163,0.6821758714870522,horizontal-misalignment
1.6684284560377642,695910.5945756265,5.018,0.3512865759923071,0.25894673914225674,0.3897668129762792,horizontal-misalignment
1.6840815185030127,709029.8041102922,5.0319,-0.011052387670446922,0.461716279229708,0.5493359942403394,horizontal-misalignment
1.6836467094863712,708663.7259248289,5.0256,0.15413150716023705,0.5050478936999822,0.34082106396798884,horizontal-misalignment
1.689272419924242,713407.4735378673,5.0153,-0.3976531039130483,1.9679656726436618,-0.5703127670550675,horizontal-misalignment
1.6898749118572478,713916.4487539176,4.9822,-0.4212593378894786,-0.4419030979288252,1.8631626132435628,horizontal-misalignment
1.6977886219101037,720618.6686856475,4.9858,-1.7159601684826309,-1.9654420557064047,4.681401779769073,horizontal-misalignment
1.705974939591032,727584.7132776617,4.9813,2.1918287615562577,2.6736944732426324,-3.8655214975549055,horizontal-misalignment
1.7092733618997693,730400.9348096093,5.0166,-0.6458071675398946,-0.5220050457627247,2.167812002122876,horizontal-misalignment
1.710273579717049,731256.0043338247,4.9874,0.918236690326579,-0.759313372994618,0.8410765586686761,horizontal-misalignment
1.7130086669969413,733596.7389029664,4.9639,-2.438878342266855,1.620120279384319,1.8187576784956192,horizontal-misalignment
1.7111385792035343,731995.8813144353,4.9857,0.8815937093741217,-0.7873416565752803,0.9057480796910924,horizontal-misalignment
1.7213753236516864,740780.2880862321,4.9642,-1.6004405366697079,-1.3787842494945541,3.97922430056882,horizontal-misalignment
1.7246631083958766,743612.7349025942,5.0091,-0.02598078940918514,0.44470291175093657,0.581277672535157,horizontal-misalignment
1.7291748441744725,747508.420385811,4.9405,4.058432822651881,-6.473354345802051,3.414922524639571,horizontal-misalignment
1.735747338604264,753201.6930491228,4.942,1.2312359262290329,-1.4499897396865897,1.2187535598618626,horizontal-misalignment
1.732158125050314,750089.9421726846,4.9125,0.2760888243833793,0.3875446875016815,0.3363668240042115,horizontal-misalignment
1.740209486840279,757079.2361931688,4.958,1.0189880676068364,0.5989305050005526,-0.6179188316593212,horizontal-misalignment
1.744839254474791,761112.9615250122,4.9839,-3.72150223716623,2.129533654289257,2.5919679887722125,horizontal-misalignment
1.7371898494234732,754454.1254064145,4.9359,5.90766465940339,8.314464283235932,-13.222126899646288,horizontal-misalignment
1.7398229668969978,756742.9620516117,4.9613,-2.1357421647870583,0.22878688992167673,2.9069504855589896,horizontal-misalignment
1.7432452859756085,759722.9928649182,4.92,-0.41525896672373,1.6739317861271676,-0.258672584584555,horizontal-misalignment
1.748964362837068,764716.0267421752,4.923,0.13871992300784347,1.1173486148863028,-0.2560687180623058,horizontal-misalignment
1.754608409745679,769659.5892368937,4.9361,0.5641528047082113,0.6348640844439912,-0.1990171219949767,horizontal-misalignment
1.757469283526721,772171.481936699,4.9328,-0.14815007061318908,-2.0328415512052884,3.180991114821599,horizontal-misalignment
1.7589168341365695,773444.0135638237,4.9173,2.4772724895708125,-3.9148737227356922,2.4376019204129937,horizontal-misalignment
1.7623594442997834,776474.5968173495,4.9191,1.9733425120695296,-2.636037436684247,1.6626944264763144,horizontal-misalignment
1.7619511408265174,776114.8511931439,4.8934,0.16210133342024033,0.4227545956343236,0.4151444668289727,horizontal-misalignment
1.7653783750897396,779137.0852478151,4.9224,1.8383148765019488,0.8651748700112639,-1.7034891527416023,horizontal-misalignment
1.767267157664215,780805.1784064318,4.9452,-15.429617505096006,31.516515883750944,-15.086892659356852,horizontal-misalignment
1.7687314216235304,782099.5820487569,4.9159,-0.6759181951483526,-0.5337810574678511,2.209699880630172,horizontal-misalignment
1.7704220988852544,783595.4676609092,4.9102,7.221828303990165,-3.6968506132276238,-2.5249762081989697,horizontal-misalignment
1.773257865587227,786107.7200232842,4.9125,0.5065576574233878,-0.7993138203225205,1.29275267925391,horizontal-misalignment
1.7753501811069072,787963.9145208164,4.8996,9.65561448579475,-4.167168888937015,-4.488443878073444,horizontal-misalignment
1.7830261504357008,794792.3841021354,4.8931,-2.4544976060846113,0.6587313653736526,2.7957644877883077,horizontal-misalignment
1.7887162376877317,799873.2452361594,4.882,0.5379900243007515,0.5123143821385209,-0.05030457702246584,horizontal-misalignment
1.7915064495265445,802370.6301784427,4.8461,0.6147528330241266,0.8124311426320251,-0.4271842854065068,horizontal-misalignment
1.7903384413045924,801324.7282915049,4.8931,-6.363267183324966,16.49808072692943,-9.134805174622436,horizontal-misalignment
1.5979143133655815,638329.9848844967,5.093,2.7966309444153015,3.1700598313483748,-4.966691106937282,imbalance
1.612734775762464,650225.7633249442,5.0866,0.31855103334093166,0.3479850383345652,0.3334638721949305,imbalance
1.614243103798565,651442.5937595081,5.1008,-0.8955782465050599,-0.5938898242544162,2.4894682200035727,imbalance
1.6218827096996118,657623.2505021148,5.1023,-1.5128117103677299,1.7973286602413039,0.7154834277936241,imbalance
1.6284045731440502,662922.7117576601,5.0482,2.665737442758786,0.7390342678253876,-2.4047712534230037,imbalance
1.6405264237007307,672829.0453881304,5.0373,0.27499738576664207,0.35894981191732983,0.36605270370298093,imbalance
1.6433706881712096,675164.10401786,5.0218,-4.462234692317203,10.044691107203812,-4.582457196638701,imbalance
1.6540231435080437,683945.4040224984,5.0151,-1.7953379889491363,-1.2745526877482618,4.069890389636784,imbalance
1.657492677370672,686817.7466023741,5.0373,1.9836432146452267,3.3600974476726835,-4.343740230344698,imbalance
1.6617743952482675,690370.7736815456,5.0291,0.10613362953126468,0.5431100983579906,0.3507559062253847,imbalance
1.6680941683811854,695631.756108675,5.0184,2.589738798115374,-0.6591019542832215,-0.9306370379687202,imbalance
1.6785551262054101,704384.0103803034,5.0118,1.4737193846522005,-1.7755261346456996,1.3018069555122092,imbalance
1.6812994400763033,706689.1250324155,4.9699,2.2310485808360965,-3.700175769391745,2.46912681450087,imbalance
1.6848639545529454,709688.797571402,5.0061,1.8984028733867702,-1.3513191643480926,0.45291606449146316,imbalance
1.687578887797378,711977.7777123564,5.0011,-0.07027700073979257,1.004248806146644,0.06602831020671043,imbalance
1.6984029767390865,721140.2832763761,5.0075,0.9155259060408937,-0.9849803414994172,1.0694543022018077,imbalance
1.7000373140142029,722528.8271332872,5.0029,0.7778078428312424,0.5666648425002754,-0.34447334625288534,imbalance
1.6979597057592524,720763.9075283493,4.9965,0.5088775914949082,0.5543373006308212,-0.06321473722508829,imbalance
1.7170681138959414,737077.7786166335,4.9771,0.31004145379268866,0.3380052928401392,0.35195313200013756,imbalance
1.721800239313128,741146.0514286221,4.9477,0.7221687046450287,-0.579478742644358,0.8573099282411558,imbalance
1.7203070082465663,739861.0911993603,4.9823,5.571934193833145,-2.624904866652417,-1.9470284379907683,imbalance
1.7235727615255794,742672.7953651637,4.9508,-0.8919460042580715,1.0127195594764162,0.8792255321583916,imbalance
1.7297177459844713,747977.8782699191,4.9727,0.9824688816302765,2.3174551434535258,-2.2999248491114406,imbalance
1.7329287537080809,750757.5133149952,4.9608,0.28233233632496,0.2561194743871787,0.4615479764299011,imbalance
1.7360257311510385,753443.3210192854,4.9444,-1.520982851585005,-1.0586237656090385,3.5796070481487092,imbalance
1.7396725749494937,756612.1405471824,4.9478,1.360371023954373,-1.34635986188543,0.9859885610643966,imbalance
1.7459611003263735,762091.9925830564,4.9431,0.2624426706728308,0.30302824881336415,0.4345288784489002,imbalance
1.7651561819252357,778940.9708708724,4.9203,0.8492878968103437,0.04612940811655752,0.10458222328385403,imbalance
1.7540511194496562,769170.7557153184,4.9214,-1.9446735621266413,-1.557105863190179,4.50178010061221,imbalance
1.7597531132533992,774179.658170238,4.9181,0.9666913634636769,-0.8670998065449896,0.9004082612064347,imbalance
1.7600974185291278,774482.6327353023,4.9292,0.7201374143137514,-0.9163477100805473,1.1962100862285958,imbalance
1.7630997073972403,777127.0360354804,4.9061,0.13947285198708967,0.45509168501812824,0.40543496103555704,imbalance
1.7672474002363256,780787.7202471393,4.9437,1.5171779235365666,-0.12322995255247907,-0.3939481758611769,imbalance
1.7698877878752775,783122.5629147292,4.9235,13.90381144527718,-25.892057393269745,12.988250859736146,imbalance
1.773956189975039,786726.9940671251,4.9263,5.5199880722609125,-8.830546591798026,4.310573358996961,imbalance
1.7796617961521328,791795.8599747501,4.9198,2.970982676272531,-0.6567810178692919,-1.314202217831339,imbalance
1.7830478019923859,794811.6867880054,4.8889,1.7939551836155132,-0.20774596692004352,-0.5862095291779001,imbalance
1.7850305392410817,796580.3201718008,4.9148,1.3014560417850334,-1.5235676508490112,1.2221113039674958,imbalance
1.7898966818542519,800929.3291980836,4.9003,0.8430426067276608,-0.8316851018915686,0.9886422727832143,imbalance
1.7977435251263663,807967.2136516614,4.9077,0.40705533587494147,0.1860376026962162,0.4069068884283799,imbalance
1.8163912317549176,824815.9774219298,4.864,0.9969492990039251,-0.881012016618503,0.884062528727965,imbalance
1.8190106518107874,827196.6290505249,4.8529,1.3212928839049003,-0.7523443542051497,0.4310522023108435,imbalance
1.8280791915199543,835465.0407435321,4.8603,0.48203513030081524,0.22371159538413474,0.2942530947242867,imbalance
